"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","license","geodeticDatum","class","countryCode","country","identifier","recordedBy","catalogNumber","institutionCode","county","locality","fieldNumber","collectionCode","gbifID","occurrenceID","identifiedBy","coordinateUncertaintyInMeters","references","rightsHolder","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","taxonID","http://unknown.org/occurrenceDetails","rights","eventTime","occurrenceRemarks","identificationID","informationWithheld","endDayOfYear","municipality","identificationVerificationStatus","language","type","vernacularName","taxonConceptID","startDayOfYear","datasetID","accessRights","higherClassification","sex","behavior","habitat","associatedReferences","locationID","fieldNotes","dynamicProperties","footprintWKT","lifeStage","elevationAccuracy","samplingProtocol","eventID","originalNameUsage","nameAccordingTo","dataGeneralizations","identificationRemarks","coordinatePrecision","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","locationRemarks","institutionID","ownerInstitutionCode","organismQuantityType","http://rs.tdwg.org/dwc/terms/organismQuantity","preparations","http://rs.tdwg.org/dwc/terms/organismQuantityType","collectionID","verbatimSRS","verbatimCoordinateSystem","locationAccordingTo","infraspecificEpithet","identificationQualifier","http://unknown.org/georeferenceRemarks","georeferenceVerificationStatus","http://unknown.org/recordId","http://unknown.org/recordEnteredBy","verbatimElevation","georeferenceSources","networkKeys","georeferencedDate","higherGeography","georeferencedBy","georeferenceProtocol","organismID","previousIdentifications","http://unknown.org/license","organismRemarks","http://unknown.org/rightsHolder"
"3049","Aeshna juncea",-0.51603,42.9508,"gass84","gbif","2580971468","Aeshna juncea Linnaeus, 1758","c6d289cc-62ee-46e1-9367-515092eed533","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2020-09-01T09:26:29.604+0000","2020-09-01T14:38:12.102+0000",82,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2018,9,29,2018-09-29,"2020-01-27T00:00:00.000+0000","2020-09-01T14:38:12.102+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","20794e48-f107-11e9-a0dc-005056010096","Laporte Thierry (CEN-Aq)",NA,"PNP","64",NA,NA,NA,"2580971468","20794e48-f107-11e9-a0dc-005056010096","Non renseigné (Non renseigné)",10,NA,NA,NA,NA,NA,NA,"65425",NA,NA,NA,NA,NA,NA,NA,"64006|Accous","Probable, high degree of reliability",NA,NA,NA,NA,NA,"630EA612-B3CB-42E2-E053-2614A8C0CF63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"POINT (-0.51602646 42.95079612)",NA,NA,NA,"20794e48-f107-11e9-a0dc-005056010096","Aeshna juncea (Linnaeus, 1758)","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3050","Aeshna juncea",-0.49434,42.96342,"gass84","gbif","2580984991","Aeshna juncea Linnaeus, 1758","c6d289cc-62ee-46e1-9367-515092eed533","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","07ea29ef-e386-4278-ae0f-095778a1b061","FR","DWC_ARCHIVE","2020-09-01T09:26:29.604+0000","2020-09-01T14:38:11.506+0000",82,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2018,9,25,2018-09-25,"2020-01-27T00:00:00.000+0000","2020-09-01T14:38:11.506+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","267d09d8-f107-11e9-a0dc-005056010096","CHASSERIAUD Gautier (PNP)",NA,"PNP","64",NA,NA,NA,"2580984991","267d09d8-f107-11e9-a0dc-005056010096","Non renseigné (Non renseigné)",10,NA,NA,NA,NA,NA,NA,"65425",NA,NA,NA,NA,NA,NA,NA,"64006|Accous","Probable, high degree of reliability",NA,NA,NA,NA,NA,"630EA612-B3CB-42E2-E053-2614A8C0CF63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"POINT (-0.49433653 42.96342122)",NA,NA,NA,"267d09d8-f107-11e9-a0dc-005056010096","Aeshna juncea (Linnaeus, 1758)","TAXREF v12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3063","Aeshna juncea",12.961163,48.054161,"cdround,osiic","gbif","2841285849","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:44:37.751+0000",80,"HUMAN_OBSERVATION",2,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2018,9,5,2018-09-05,"2019-01-28T00:00:00.000+0000","2020-09-05T06:44:37.751+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","AT","Austria","162176434@OBS",NA,"OBS.162176434",NA,NA,"Austria - Oberösterreich",NA,"Observations","2841285849","https://observation.org/observation/162176434",NA,25,"https://data.biodiversitydata.nl/obsint/observation/OBS.162176434","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,"13:20",NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3064","Aeshna juncea",12.55,47.4,"bri,cudc,gass84","gbif","2851999490","Aeshna juncea Linnaeus, 1758","882d105b-fa99-4c3b-a736-b43674ce91f3","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-09-03T09:40:40.622+0000","2020-09-05T09:07:13.006+0000",130,"UNKNOWN",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,1925,NA,NA,2018,9,11,2018-09-11,NA,"2020-09-05T09:07:13.006+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,"2192693","Biodiversitätsdatenbank des Landes Salzburg",NA,NA,NA,"Biodiversitätsdatenbank des Landes Salzburg","2851999490",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3065","Aeshna juncea",12.55,47.4,"bri,cudc,gass84","gbif","2852001492","Aeshna juncea Linnaeus, 1758","882d105b-fa99-4c3b-a736-b43674ce91f3","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-09-03T09:40:40.622+0000","2020-09-05T09:07:12.967+0000",130,"UNKNOWN",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,1920,NA,NA,2018,9,11,2018-09-11,NA,"2020-09-05T09:07:12.967+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,"2192343","Biodiversitätsdatenbank des Landes Salzburg",NA,NA,NA,"Biodiversitätsdatenbank des Landes Salzburg","2852001492",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3066","Aeshna juncea",12.55,47.4,"bri,cudc,gass84","gbif","2852023445","Aeshna juncea Linnaeus, 1758","882d105b-fa99-4c3b-a736-b43674ce91f3","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-09-03T09:40:40.622+0000","2020-09-05T09:07:12.935+0000",130,"UNKNOWN",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,1910,NA,NA,2018,9,11,2018-09-11,NA,"2020-09-05T09:07:12.935+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,"2192344","Biodiversitätsdatenbank des Landes Salzburg",NA,NA,NA,"Biodiversitätsdatenbank des Landes Salzburg","2852023445",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3067","Aeshna juncea",12.55,47.4,"bri,cudc,gass84","gbif","2852650518","Aeshna juncea Linnaeus, 1758","882d105b-fa99-4c3b-a736-b43674ce91f3","7a070ba0-bafb-11d9-8e53-b8a03c50a862","6032a3a0-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2020-09-03T09:40:40.622+0000","2020-09-05T09:07:23.000+0000",130,"UNKNOWN",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,1905,NA,NA,2018,9,11,2018-09-11,NA,"2020-09-05T09:07:23.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,NA,"2192345","Biodiversitätsdatenbank des Landes Salzburg",NA,NA,NA,"Biodiversitätsdatenbank des Landes Salzburg","2852650518",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3068","Aeshna juncea",11.176632,45.899738,"cdround,gass84","gbif","2864761809","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:54:54.769+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2020-09-12T15:24:03",NA,NA,"Trentino-Alto Adige",2018,9,6,2018-09-06,"2020-09-13T13:37:27.000+0000","2020-09-27T12:54:54.769+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","59325135","Giovanni","59325135","iNaturalist",NA,NA,NA,"Observations","2864761809","https://www.inaturalist.org/observations/59325135","C. and N. Percsy",227,"https://www.inaturalist.org/observations/59325135","Giovanni","giovalletta","2018-09-06 11:18:10 AM GMT+02:00","iNaturalist research-grade observations","38064 Folgaria, Trentino, Italy","93434","https://www.inaturalist.org/observations/59325135","© Giovanni some rights reserved","09:18:10Z",NA,"129763309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3069","Aeshna juncea",10.067425,53.692741,"cdround,gass84","gbif","1931418207","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:49.395+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2018,10,10,2018-10-10,NA,"2020-09-02T07:22:49.395+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"1647598034","1998131990","naturgucker",NA,"Wittmoor Hamburg",NA,"naturgucker","1931418207",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3073","Aeshna juncea",13.853521,47.88091,"gass84","gbif","1945422511","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:38:37.142+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2018-10-22T05:40:54",NA,NA,"Oberösterreich",2018,10,13,2018-10-13,"2018-11-23T21:47:51.000+0000","2020-09-27T12:38:37.142+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","AT","Austria","17469372","Robbin D. Knapp","17469372","iNaturalist",NA,NA,NA,"Observations","1945422511","https://www.inaturalist.org/observations/17469372","Robbin D. Knapp",36,"https://www.inaturalist.org/observations/17469372","Robbin D. Knapp","dellfalconer","2018/10/13 12:23 PM CEST","iNaturalist research-grade observations","Gmunden, Oberösterreich, Austria","93434","https://www.inaturalist.org/observations/17469372","© Robbin D. Knapp some rights reserved","10:23:00Z","Preening itself on a tree trunk near a peat bog.","37475350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I believe the thin horizontal line on the side of the face distinguishes it from <i>A. subarctica</i>. In addition, the front edges of the wings are more yellow than dark brown.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3077","Aeshna juncea",10.566339,46.089838,"cdround,gass84","gbif","1993709475","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:57:39.531+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,"Trentino-Alto Adige",2018,10,12,2018-10-12,"2019-02-07T11:11:57.000+0000","2020-09-27T12:57:39.531+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","17504022","Alessandro Forti","17504022","iNaturalist",NA,NA,NA,"Observations","1993709475","https://www.inaturalist.org/observations/17504022","Giacomo Assandri",9,"https://www.inaturalist.org/observations/17504022","Alessandro Forti","alessandroforti","2018-10-12 8:15:11 AM CEST","iNaturalist research-grade observations","Trento, Trentino-Alto Adige, IT","93434","https://www.inaturalist.org/observations/17504022","© Alessandro Forti some rights reserved","06:15:11Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3104","Aeshna juncea",10.486898,46.871468,"cdround,gass84","gbif","1579769600","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:35.690+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2017,6,29,2017-06-29,NA,"2020-09-02T07:22:35.690+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","AT","Austria",NA,"-891695946","169693378","naturgucker",NA,"Nauders Dreiländereck",NA,"naturgucker","1579769600",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3129","Aeshna juncea",7.376839,44.080723,"cdround,osiic","gbif","2832978265","Aeshna juncea Linnaeus, 1758","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+0000","2020-09-05T06:44:11.754+0000",80,"HUMAN_OBSERVATION",2,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,"EUROPE",NA,2017,6,24,2017-06-24,"2017-07-14T00:00:00.000+0000","2020-09-05T06:44:11.754+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","141417037@OBS",NA,"OBS.141417037",NA,NA,"France - Saint-Martin-Vésubie",NA,"Observations","2832978265","https://observation.org/observation/141417037",NA,25,"https://data.biodiversitydata.nl/obsint/observation/OBS.141417037","Stichting Natuurinformatie",NA,NA,NA,NA,NA,NA,NA,"11:08",NA,NA,NA,NA,NA,NA,NA,NA,"Common Hawker",NA,NA,NA,NA,"Animalia|DARNERS_AESHNIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3130","Aeshna juncea",11.493539,46.354835,"cdround,gass84","gbif","1572387660","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:46:35.647+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2017-07-10T12:32:45",NA,NA,"Trentino-Alto Adige",2017,7,10,2017-07-10,"2017-07-22T10:23:48.000+0000","2020-09-27T12:46:35.647+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","6995246","anna_rampa04","6995246","iNaturalist",NA,NA,NA,"Observations","1572387660","https://www.inaturalist.org/observations/6995246","anna_rampa04",34,"https://www.inaturalist.org/observations/6995246","anna_rampa04","anna_rampa04","2017-07-10 2:30:53 PM CEST","iNaturalist research-grade observations","Strada Statale 620, 24 38030 Varena TN","93434","https://www.inaturalist.org/observations/6995246","© anna_rampa04 some rights reserved","12:30:53Z","Maschio","14474399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3132","Aeshna juncea",10.067425,53.692741,"cdround,gass84","gbif","1579766628","Aeshna juncea Linnaeus, 1758","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:48.596+0000",138,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED",NA,NA,NA,NA,2017,7,14,2017-07-14,NA,"2020-09-02T07:22:48.596+0000","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,"1647598034","811523647","naturgucker",NA,"Wittmoor Hamburg",NA,"naturgucker","1579766628",NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3134","Aeshna juncea",9.79467,45.917051,"cdround,gass84","gbif","1584421232","Aeshna juncea Linnaeus, 1758","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:54:02.003+0000",233,"HUMAN_OBSERVATION",NA,"PRESENT",1425221,1,54,216,789,4209,1425165,1425221,1425221,"Aeshna juncea Linnaeus, 1758","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna juncea","Aeshna","juncea","SPECIES","ACCEPTED","2017-07-24T14:24:59",NA,NA,"Lombardia",2017,7,22,2017-07-22,"2017-08-02T17:20:24.000+0000","2020-09-27T12:54:02.003+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","7187578","alesmazzo","7187578","iNaturalist",NA,NA,NA,"Observations","1584421232","https://www.inaturalist.org/observations/7187578","alesmazzo",2,"https://www.inaturalist.org/observations/7187578","alesmazzo","alesmazzo","2017/07/22 3:00 PM CEST","iNaturalist research-grade observations","Provincia di Bergamo, Italia","93434","https://www.inaturalist.org/observations/7187578","© alesmazzo some rights reserved","13:00:00Z",NA,"14905391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,NA,NA,NA,NA,NA
