"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","continent","vernacularName","dataGeneralizations","locality","samplingProtocol","higherClassification","occurrenceRemarks","informationWithheld","county","municipality","identificationVerificationStatus","language","type","taxonConceptID","behavior","endDayOfYear","startDayOfYear","datasetID","accessRights","sex","lifeStage","identificationRemarks","dynamicProperties","associatedReferences","locationID","fieldNotes","footprintWKT","habitat","elevation","coordinatePrecision","eventID","originalNameUsage","nameAccordingTo","elevationAccuracy","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","institutionID","ownerInstitutionCode"
"522","Aeshna cyanea",12.852853,56.063474,"cdround,gass84","gbif","2847515323","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:22.044+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,233,NA,2020,8,13,2020-08-13,"2020-08-13T21:29:37.000+0000","2020-09-30T07:23:22.044+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Olof Strand","urn:lsid:artportalen.se:Sighting:87447450",NA,NA,NA,"Artportalen","2847515323",NA,"urn:lsid:artportalen.se:Sighting:87447450","urn:lsid:dyntaxa.se:Taxon:208289","130891862","Olof Strand",NA,"ArtDatabanken",NA,"19:00:00 - 19:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Rosenlunds våtmark",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Skåne","Helsingborg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"226","226","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Aeshna cyanea",15.138373,59.429837,"cdround,gass84","gbif","2847517995","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:20.862+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2020,8,3,2020-08-03,"2020-08-03T18:00:28.000+0000","2020-09-30T07:23:20.862+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Jan Korslid","urn:lsid:artportalen.se:Sighting:87260295",NA,NA,NA,"Artportalen","2847517995",NA,"urn:lsid:artportalen.se:Sighting:87260295","urn:lsid:dyntaxa.se:Taxon:208289","130746267","Jan Korslid, Britt-Louise Korslid",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Rangelbäcken",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Närke","Örebro","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","216","216","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Aeshna cyanea",12.250649,57.167113,"cdround,gass84","gbif","2847520491","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:11.412+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,500,NA,2020,8,15,2020-08-15,"2020-08-19T12:52:22.000+0000","2020-09-30T07:23:11.412+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Tina Widén","urn:lsid:artportalen.se:Sighting:87537410",NA,NA,NA,"Artportalen","2847520491",NA,"urn:lsid:artportalen.se:Sighting:87537410","urn:lsid:dyntaxa.se:Taxon:208289","131024605","Tina Widén",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Fågeldammarna",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Halland","Varberg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"228","228","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Aeshna cyanea",15.21853,58.980605,"cdround,gass84","gbif","2847520597","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:11.431+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2020,8,22,2020-08-22,"2020-08-22T13:21:46.000+0000","2020-09-30T07:23:11.431+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Christer Johansson","urn:lsid:artportalen.se:Sighting:87590097",NA,NA,NA,"Artportalen","2847520597",NA,"urn:lsid:artportalen.se:Sighting:87590097","urn:lsid:dyntaxa.se:Taxon:208289","131074704","Christer Johansson",NA,"ArtDatabanken",NA,"09:30:00 - 11:30:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Hovdesjön,bäcken.",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Närke","Hallsberg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","235","235","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Aeshna cyanea",14.834608,59.364281,"cdround,gass84","gbif","2847525189","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:19.786+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,200,NA,2020,8,7,2020-08-07,"2020-08-09T21:03:43.000+0000","2020-09-30T07:23:19.786+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Mikael  Ramnerö","urn:lsid:artportalen.se:Sighting:87375504",NA,NA,NA,"Artportalen","2847525189",NA,"urn:lsid:artportalen.se:Sighting:87375504","urn:lsid:dyntaxa.se:Taxon:208289","130820178","Mikael Ramnerö",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Holmtjärn",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Närke","Örebro","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","220","220","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Aeshna cyanea",16.438891,57.122817,"cdround,gass84","gbif","2847528900","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:15.740+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,125,NA,2020,8,1,2020-08-01,"2020-08-01T21:30:38.000+0000","2020-09-30T07:23:15.740+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Elisabeth Shahin Vidmark","urn:lsid:artportalen.se:Sighting:87222071",NA,NA,NA,"Artportalen","2847528900",NA,"urn:lsid:artportalen.se:Sighting:87222071","urn:lsid:dyntaxa.se:Taxon:208289","130708628","Elisabeth Shahin Vidmark",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Mönsterås kommun norra",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Småland","Mönsterås","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","egg laying","214","214","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Aeshna cyanea",12.037757,57.571054,"cdround,gass84","gbif","2847532085","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:20.574+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,150,NA,2020,8,6,2020-08-06,"2020-08-06T17:22:47.000+0000","2020-09-30T07:23:20.574+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Ove Ferling","urn:lsid:artportalen.se:Sighting:87312951",NA,NA,NA,"Artportalen","2847532085",NA,"urn:lsid:artportalen.se:Sighting:87312951","urn:lsid:dyntaxa.se:Taxon:208289","130780340","Ove Ferling",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Humlekärr",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Halland","Mölndal","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"219","219","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Aeshna cyanea",16.638012,58.164905,"cdround,gass84","gbif","2847532179","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:20.591+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2020,8,9,2020-08-09,"2020-08-09T12:13:35.000+0000","2020-09-30T07:23:20.591+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Rolf Kokkonen","urn:lsid:artportalen.se:Sighting:87363874",NA,NA,NA,"Artportalen","2847532179",NA,"urn:lsid:artportalen.se:Sighting:87363874","urn:lsid:dyntaxa.se:Taxon:208289","130828793","Rolf Kokkonen",NA,"ArtDatabanken",NA,"12:13:00 - 12:13:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Lillsjön",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Småland","Valdemarsvik","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","dormant","222","222","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Aeshna cyanea",13.209744,55.656169,"cdround,gass84","gbif","2847534099","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:20.548+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,565,NA,2020,8,6,2020-08-06,"2020-08-07T07:06:01.000+0000","2020-09-30T07:23:20.548+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Magnus Billqvist","urn:lsid:artportalen.se:Sighting:87324296",NA,NA,NA,"Artportalen","2847534099",NA,"urn:lsid:artportalen.se:Sighting:87324296","urn:lsid:dyntaxa.se:Taxon:208289","130792317","Magnus Billqvist, Annica Nettrup",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Gullåkra mosse",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Skåne","Staffanstorp","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"219","219","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Aeshna cyanea",11.942994,57.691689,"cdround,gass84","gbif","2847536143","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:21.386+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2020,8,7,2020-08-07,"2020-08-07T23:13:01.000+0000","2020-09-30T07:23:21.386+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Bengt Edqvist","urn:lsid:artportalen.se:Sighting:87341880",NA,NA,NA,"Artportalen","2847536143",NA,"urn:lsid:artportalen.se:Sighting:87341880","urn:lsid:dyntaxa.se:Taxon:208289","130789984","Bengt Edqvist",NA,"ArtDatabanken",NA,"11:00:00 - 11:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Ödledammen i Slottsskogen",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Västergötland","Göteborg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","220","220","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Aeshna cyanea",16.303731,61.341204,"cdround,gass84","gbif","2847538235","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:19.473+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2020,8,10,2020-08-10,"2020-08-10T20:41:53.000+0000","2020-09-30T07:23:19.473+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Stefan Persson","urn:lsid:artportalen.se:Sighting:87395590",NA,NA,NA,"Artportalen","2847538235",NA,"urn:lsid:artportalen.se:Sighting:87395590","urn:lsid:dyntaxa.se:Taxon:208289","130839260","Stefan Persson",NA,"ArtDatabanken",NA,"08:30:00 - 12:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Bollnäs avfallsanläggning",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","Lilla dammen","More information can be obtained from the Data Provider.","Hälsingland","Bollnäs","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","mating/mating ceremonies","223","223","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Aeshna cyanea",18.742028,57.466195,"cdround,gass84","gbif","2847543224","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:22.699+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,110,NA,2020,8,10,2020-08-10,"2020-08-10T11:14:34.000+0000","2020-09-30T07:23:22.699+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Peter Olofsson","urn:lsid:artportalen.se:Sighting:87384786",NA,NA,NA,"Artportalen","2847543224",NA,"urn:lsid:artportalen.se:Sighting:87384786","urn:lsid:dyntaxa.se:Taxon:208289","130847385","Peter Olofsson, Evelina Lindgren",NA,"ArtDatabanken",NA,"11:12:00 - 11:12:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Österleden, vattendrag",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Gotland","Gotland","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"223","223","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Aeshna cyanea",17.091922,61.657376,"cdround,gass84","gbif","2847546490","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:16.874+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2020,8,18,2020-08-18,"2020-08-18T22:25:10.000+0000","2020-09-30T07:23:16.874+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Mats Axbrink","urn:lsid:artportalen.se:Sighting:87530405",NA,NA,NA,"Artportalen","2847546490",NA,"urn:lsid:artportalen.se:Sighting:87530405","urn:lsid:dyntaxa.se:Taxon:208289","131003910","Mats Axbrink",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Kärr nära skjutbanan",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Hälsingland","Hudiksvall","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","231","231","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Aeshna cyanea",17.487692,59.380212,"cdround,gass84","gbif","2847551231","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:19.783+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,100,NA,2020,8,10,2020-08-10,"2020-08-12T17:42:26.000+0000","2020-09-30T07:23:19.783+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Hasse Andersson","urn:lsid:artportalen.se:Sighting:87391855",NA,NA,NA,"Artportalen","2847551231",NA,"urn:lsid:artportalen.se:Sighting:87391855","urn:lsid:dyntaxa.se:Taxon:208289","130836216","Hasse Andersson, Birgit Svensson",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Adelsö  Hagalund",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Uppland","Ekerö","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"223","223","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Aeshna cyanea",15.313329,59.066726,"gass84","gbif","2847553586","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:20.596+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2020,8,21,2020-08-21,"2020-08-21T17:57:58.000+0000","2020-09-30T07:23:20.596+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Per Karlsson Linderum","urn:lsid:artportalen.se:Sighting:87579603",NA,NA,NA,"Artportalen","2847553586",NA,"urn:lsid:artportalen.se:Sighting:87579603","urn:lsid:dyntaxa.se:Taxon:208289","131049845","Per Karlsson Linderum",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Hummeltorp, dagvattendamm",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Närke","Hallsberg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"234","234","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
