"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","continent","vernacularName","dataGeneralizations","locality","samplingProtocol","higherClassification","occurrenceRemarks","informationWithheld","county","municipality","identificationVerificationStatus","language","type","taxonConceptID","behavior","endDayOfYear","startDayOfYear","datasetID","accessRights","sex","lifeStage","identificationRemarks","dynamicProperties","associatedReferences","locationID","fieldNotes","footprintWKT","habitat","elevation","coordinatePrecision","eventID","originalNameUsage","nameAccordingTo","elevationAccuracy","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","institutionID","ownerInstitutionCode"
"65","Aeshna cyanea",11.136487,48.453437,"cdround,gass84","gbif","2814430363","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:51:19.370+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-06-28T09:15:22",22,"Bayern",2020,6,28,2020-06-28,"2020-06-30T09:16:27.000+0000","2020-09-27T12:51:19.370+0000","https://www.inaturalist.org/observations/51202870","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","abufari","51202870","abufari","Sun Jun 28 2020 11:13:00 GMT+0200 (GMT+2)","iNaturalist research-grade observations","Observations","2814430363","Theodor-Heuss-Straße, Aichach, Bayern, DE","https://www.inaturalist.org/observations/51202870","52519","51202870","abufari","https://www.inaturalist.org/observations/51202870","iNaturalist","© abufari some rights reserved","09:13:00Z","abufari","113401418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Aeshna cyanea",4.438772,51.461832,"cdround,gass84","gbif","2813975806","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:40:08.762+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-08T18:47:01",520,"Vlaanderen",2020,7,7,2020-07-07,"2020-07-12T10:30:15.000+0000","2020-09-27T12:40:08.762+0000","https://www.inaturalist.org/observations/52393774","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","BE","Belgium","Sonja Deneve","52393774","sonnekke","2020/07/07 2:45 PM CEST","iNaturalist research-grade observations","Observations","2813975806","Essen, België","https://www.inaturalist.org/observations/52393774","52519","52393774","Sonja Deneve","https://www.inaturalist.org/observations/52393774","iNaturalist","© Sonja Deneve some rights reserved","12:45:00Z","ronan_a","115751866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Aeshna cyanea",8.054093,49.964903,"cdround,gass84","gbif","2813979899","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:59:45.564+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-07T18:21:54",15,"Rheinland-Pfalz",2020,7,7,2020-07-07,"2020-07-07T19:41:22.000+0000","2020-09-27T12:59:45.564+0000","https://www.inaturalist.org/observations/52284482","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","anaarenaria","52284482","anaarenaria","2020/07/07 1:20 PM CEST","iNaturalist research-grade observations","Observations","2813979899","Ingelheim am Rhein, Deutschland","https://www.inaturalist.org/observations/52284482","52519","52284482","anaarenaria","https://www.inaturalist.org/observations/52284482","iNaturalist","© anaarenaria some rights reserved","11:20:00Z","anaarenaria","115537838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Aeshna cyanea",4.691995,52.703485,"cdround,gass84","gbif","2814187473","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:59:39.608+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-01T14:13:00",85,"Noord-Holland",2020,7,1,2020-07-01,"2020-07-01T18:24:21.000+0000","2020-09-27T12:59:39.608+0000","https://www.inaturalist.org/observations/51580633","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","NL","Netherlands","ann4510","51580633","ann4510","2020-07-01T16:10:31+02:00","iNaturalist research-grade observations","Observations","2814187473","Schoorl","https://www.inaturalist.org/observations/51580633","52519","51580633","ann4510","https://www.inaturalist.org/observations/51580633","iNaturalist","© ann4510 some rights reserved","14:10:31Z","ann4510","114159556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Aeshna cyanea",9.647027,45.772817,"cdround,gass84","gbif","2814370898","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:48:12.620+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-02T19:15:58",74,"Lombardia",2020,7,2,2020-07-02,"2020-07-02T19:16:37.000+0000","2020-09-27T12:48:12.620+0000","https://www.inaturalist.org/observations/51722834","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","nicola_zanetti","51722834","nicola_zanetti","2020/07/02 4:31 PM CEST","iNaturalist research-grade observations","Observations","2814370898","Provincia di Bergamo, Italia","https://www.inaturalist.org/observations/51722834","52519","51722834","nicola_zanetti","https://www.inaturalist.org/observations/51722834","iNaturalist","© nicola_zanetti some rights reserved","14:31:00Z","nicola_zanetti","114443106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Aeshna cyanea",9.661463,45.761519,"cdround,gass84","gbif","2814391808","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T13:00:16.708+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-02T19:04:46",97,"Lombardia",2020,7,2,2020-07-02,"2020-07-02T19:10:48.000+0000","2020-09-27T13:00:16.708+0000","https://www.inaturalist.org/observations/51721643","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","nicola_zanetti","51721643","nicola_zanetti","2020/07/02 2:20 PM CEST","iNaturalist research-grade observations","Observations","2814391808","Provincia di Bergamo, Italia","https://www.inaturalist.org/observations/51721643","52519","51721643","nicola_zanetti","https://www.inaturalist.org/observations/51721643","iNaturalist","© nicola_zanetti some rights reserved","12:20:00Z","nicola_zanetti","114441083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Aeshna cyanea",10.015738,53.675258,"cdround,gass84","gbif","2818514101","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:57:53.415+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-13T09:35:28",10,"Hamburg",2020,7,13,2020-07-13,"2020-07-14T08:52:14.000+0000","2020-09-27T12:57:53.415+0000","https://www.inaturalist.org/observations/52917963","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","telipinu","52917963","telipinu","Mon Jul 13 2020 11:33:39 GMT+0200 (GMT+2)","iNaturalist research-grade observations","Observations","2818514101","Kiwittsmoor, Hamburg, Hamburg, DE","https://www.inaturalist.org/observations/52917963","52519","52917963","telipinu","https://www.inaturalist.org/observations/52917963","iNaturalist","© telipinu some rights reserved","09:33:39Z","telipinu","116776941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Aeshna cyanea",5.981694,51.997414,"cdround,gass84","gbif","2818524266","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:59:58.630+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-15T20:20:40",18,"Gelderland",2020,7,14,2020-07-14,"2020-07-17T10:11:22.000+0000","2020-09-27T12:59:58.630+0000","https://www.inaturalist.org/observations/53039272","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","NL","Netherlands","Gideon van Melle","53039272","gvmelle","2020/07/14 1:47 PM CEST","iNaturalist research-grade observations","Observations","2818524266","Velp, Netherlands","https://www.inaturalist.org/observations/53039272","52519","53039272","Gideon van Melle","https://www.inaturalist.org/observations/53039272","iNaturalist","© Gideon van Melle some rights reserved","11:47:00Z","Cyrille Deliry","117327534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Aeshna cyanea",14.593234,48.419792,"cdround,gass84","gbif","2818531747","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:59:10.414+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-11T13:06:44",22,"Oberösterreich",2020,7,11,2020-07-11,"2020-07-20T09:31:27.000+0000","2020-09-27T12:59:10.414+0000","https://www.inaturalist.org/observations/52671144","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","AT","Austria","jul1ae","52671144","jul1ae","2020-07-11 2:34:08 PM GMT+02:00","iNaturalist research-grade observations","Observations","2818531747","Gemeinde Gutau, Gutau, Österreich","https://www.inaturalist.org/observations/52671144","52519","52671144","jul1ae","https://www.inaturalist.org/observations/52671144","iNaturalist","© jul1ae some rights reserved","12:34:08Z","Artyom Matrokov","116325230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Aeshna cyanea",9.676839,45.657595,"cdround,gass84","gbif","2818665615","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:57:55.435+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-16T20:09:30",65,"Lombardia",2020,7,16,2020-07-16,"2020-07-17T12:19:04.000+0000","2020-09-27T12:57:55.435+0000","https://www.inaturalist.org/observations/53294255","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","manuelmaini","53294255","manuelmaini","Thu Jul 16 2020 22:07:02 GMT+0200 (GMT+2)","iNaturalist research-grade observations","Observations","2818665615","Via Adamello, Azzano San Paolo, Lombardy, IT","https://www.inaturalist.org/observations/53294255","52519","53294255","manuelmaini","https://www.inaturalist.org/observations/53294255","iNaturalist","© manuelmaini some rights reserved","20:07:02Z","manuelmaini","117539378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Aeshna cyanea",8.562482,49.003659,"cdround,gass84","gbif","2818742007","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:40:20.601+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-12T18:16:39",10,"Baden-Württemberg",2020,7,12,2020-07-12,"2020-07-13T06:07:55.000+0000","2020-09-27T12:40:20.601+0000","https://www.inaturalist.org/observations/52837492","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","maurenninger","52837492","maurenninger","Sun Jul 12 2020 20:14:57 GMT+0200 (GMT+2)","iNaturalist research-grade observations","Observations","2818742007","Lissweg, Pfinztal, Baden-Württemberg, DE","https://www.inaturalist.org/observations/52837492","52519","52837492","maurenninger","https://www.inaturalist.org/observations/52837492","iNaturalist","© maurenninger some rights reserved","18:14:57Z","maurenninger","116625410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Aeshna cyanea",4.774994,45.744052,"cdround,gass84","gbif","2818767967","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T13:01:55.143+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-12T18:09:00",10,"Rhône-Alpes",2020,7,12,2020-07-12,"2020-07-26T16:18:50.000+0000","2020-09-27T13:01:55.143+0000","https://www.inaturalist.org/observations/52836384","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","FR","France","papycurieux","52836384","papycurieux","Sun Jul 12 2020 20:07:17 GMT+0200 (GMT+2)","iNaturalist research-grade observations","Observations","2818767967","Allée de l'Ormoise, Francheville, Rhône-Alpes, FR","https://www.inaturalist.org/observations/52836384","52519","52836384","papycurieux","https://www.inaturalist.org/observations/52836384","iNaturalist","© papycurieux some rights reserved","18:07:17Z","Artyom Matrokov","116623465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Aeshna cyanea",11.325942,46.398507,"cdround,gass84","gbif","2818824409","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:59:14.505+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-15T04:38:40",80,"Trentino-Alto Adige",2020,7,14,2020-07-14,"2020-07-17T09:01:30.000+0000","2020-09-27T12:59:14.505+0000","https://www.inaturalist.org/observations/53125059","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","Elia Guariento","53125059","eliag","2020-07-14 11:29:33 AM GMT+02:00","iNaturalist research-grade observations","Observations","2818824409","39051 Bronzolo BZ, Italia","https://www.inaturalist.org/observations/53125059","52519","53125059","Elia Guariento","https://www.inaturalist.org/observations/53125059","iNaturalist","© Elia Guariento some rights reserved","09:29:33Z","Andrea Miclet","117190998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Aeshna cyanea",8.541155,46.136658,"cdround,gass84","gbif","2823071289","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:40:40.978+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-21T06:49:10",166,"Piemonte",2020,7,12,2020-07-12,"2020-07-21T09:40:09.000+0000","2020-09-27T12:40:40.978+0000","https://www.inaturalist.org/observations/53815105","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","IT","Italy","Nicola Gilio","53815105","nicolagilio","2020/07/12 3:05 PM CEST","iNaturalist research-grade observations","Observations","2823071289","Provincia del Verbano-Cusio-Ossola, Italia","https://www.inaturalist.org/observations/53815105","52519","53815105","Nicola Gilio","https://www.inaturalist.org/observations/53815105","iNaturalist","© Nicola Gilio some rights reserved","13:05:00Z","Nicola Gilio","118552928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Aeshna cyanea",5.686937,50.788003,"cdround,gass84","gbif","2823085993","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T13:03:24.512+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-20T13:22:43",6,"Wallonie",2020,7,19,2020-07-19,"2020-07-20T13:22:43.000+0000","2020-09-27T13:03:24.512+0000","https://www.inaturalist.org/observations/53645233","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","BE","Belgium","tvp","53645233","tvp","2020/07/19 2:22 PM CEST","iNaturalist research-grade observations","Observations","2823085993","Wezet, België","https://www.inaturalist.org/observations/53645233","52519","53645233","tvp","https://www.inaturalist.org/observations/53645233","iNaturalist","© tvp some rights reserved","12:22:00Z","Artyom Matrokov","118366440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Aeshna cyanea",8.140714,49.523484,"cdround,gass84","gbif","2823094127","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:40:25.243+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-21T15:34:32",33,"Rheinland-Pfalz",2020,7,19,2020-07-19,"2020-07-21T15:34:32.000+0000","2020-09-27T12:40:25.243+0000","https://www.inaturalist.org/observations/53730015","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","DE","Germany","Inhelder","53730015","nitram6","2020-07-19","iNaturalist research-grade observations","Observations","2823094127","Bobenheim am Berg, Deutschland","https://www.inaturalist.org/observations/53730015","52519","53730015","Inhelder","https://www.inaturalist.org/observations/53730015","iNaturalist","© Inhelder some rights reserved",NA,"ronan_a","118623272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Aeshna cyanea",14.216513,47.411741,"cdround,gass84","gbif","2823094156","Aeshna cyanea Müller, 1764","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-09-27T11:06:32.992+0000","2020-09-27T12:49:18.908+0000",233,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED","2020-07-22T10:40:46",24,"Steiermark",2020,7,20,2020-07-20,"2020-07-23T02:08:38.000+0000","2020-09-27T12:49:18.908+0000","https://www.inaturalist.org/observations/53751201","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Insecta","AT","Austria","gernotkunz","53751201","gernotkunz","Mon Jul 20 2020 13:14:14 GMT+0200 (GMT+2)","iNaturalist research-grade observations","Observations","2823094156","Irdning-Donnersbachtal, Steiermark, AT","https://www.inaturalist.org/observations/53751201","52519","53751201","gernotkunz","https://www.inaturalist.org/observations/53751201","iNaturalist","© gernotkunz some rights reserved","11:14:14Z","ronan_a","118802113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
